ChannelTitle,Title,Published_date,Views,Likes,Comments
blue brown,fractals typically self similar,2017-01-27,4022339,96700,4807
blue brown,euler formula graph duality,2015-06-21,473027,11531,361
freecodecamp org,kotlin android development course build quiz application,2023-10-30,109553,2810,93
freecodecamp org,neo j course beginners,2023-06-01,92671,1813,64
freecodecamp org,advanced c linq tutorial,2023-04-06,124677,2575,56
freecodecamp org,google cloud associate cloud engineer course pass exam,2022-05-02,1094973,18083,521
freecodecamp org,azure data fundamentals certification dp full course pass exam,2021-06-10,578396,9365,419
freecodecamp org,c programming language intro computer science harvard cs,2019-01-23,1077681,24927,490
freecodecamp org,react node salesforce api p live coding jesse,2018-08-13,13312,179,1
freecodecamp org,one weird trick becoming better software developer,2018-06-05,17082,427,14
alex analyst,storage aws aws essentials,2024-08-27,3206,98,9
blue brown,attention transformers visually explained chapter deep learning,2024-04-07,1620080,47180,1593
freecodecamp org,multimodal data analysis llms python tutorial,2024-09-03,51910,1620,39
freecodecamp org,building rest apis next js course beginners,2024-06-04,55902,1702,65
freecodecamp org,stable diffusion crash course beginners,2023-08-14,247496,6134,280
freecodecamp org,django course python web framework pandas matplotlib,2021-04-16,196820,5988,195
freecodecamp org,javascript project tutorial shopping cart,2018-12-07,166141,2839,88
freecodecamp org,getting first developer job,2018-10-31,31059,1087,87
freecodecamp org,elm crash course building unbreakable webapps fast,2018-07-03,99035,2041,87
freecodecamp org,strict mode use strict beau teaches javascript,2017-04-12,48125,1073,14
freecodecamp org,computer basics types computers,2015-07-17,47078,0,12
alex analyst,hard skills vs soft skills,2024-01-08,12208,898,6
alex analyst,data analyst q livestream october livestream,2022-10-31,5712,182,11
alex analyst,google secret hiring platform found google data analytics certification,2022-06-21,45625,1644,133
alex analyst,install power bi building first visualization microsoft power bi beginners,2022-05-24,537791,9150,269
blue brown,researchers thought bug borwein integrals,2022-11-04,3599541,86246,2181
freecodecamp org,full stack flutter firebase riverpod build youtube clone,2024-06-03,46335,1555,71
freecodecamp org,learn javascript interactively new freecodecamp org curriculum,2023-12-20,93489,2958,154
freecodecamp org,free foundational c certification microsoft full course,2023-08-28,191379,6398,226
freecodecamp org,nosql database tutorial full course beginners,2021-11-29,860243,10763,262
freecodecamp org,legend zelda coding tutorial cs intro game development,2019-02-05,44158,939,29
freecodecamp org,css coffee cup css tutorial day css days,2018-10-10,29800,530,37
freecodecamp org,amazon alexa skill development live stream day,2018-07-10,2735,50,1
freecodecamp org,linked list beau teaches javascript,2017-04-22,99250,1350,89
alex analyst,solving hard sql interview questions analyst builder,2024-01-11,17345,455,19
alex analyst,chatgpt data analysts best use cases analyzing dataset,2023-02-14,444068,8312,223
blue brown,hamming codes part one line implementation,2020-09-04,857605,39899,1559
blue brown,simulating epidemic,2020-03-27,5161901,159481,6469
freecodecamp org,django everybody full python university course,2021-09-20,1392717,40243,1023
freecodecamp org,java native interface hour course,2021-08-19,79480,2343,137
freecodecamp org,build first blockchain app using ethereum smart contracts solidity,2019-06-28,2162895,34496,1804
freecodecamp org,stream youtube using obs depth obs tutorial,2018-10-26,4983,167,6
freecodecamp org,svg filters crash course,2018-08-23,13049,423,13
freecodecamp org,copying arrays deep shallow beau teaches javascript,2017-03-28,45690,1034,56
freecodecamp org,git github merge conflicts,2016-09-23,31953,406,7
alex analyst,dataanalyst dataanalysis,2023-08-24,19908,1342,53
blue brown,colliding blocks compute pi,2019-01-20,6683721,205685,5489
freecodecamp org,system design concepts course interview prep,2024-07-25,306089,11368,214
freecodecamp org,intuitive sql data analytics tutorial,2024-04-22,214704,6955,253
freecodecamp org,css dropdown menu css tutorial day css days,2018-10-07,26083,559,31
freecodecamp org,art web api design,2018-09-24,16833,347,9
freecodecamp org,boost web development efficiency,2018-07-19,4873,129,0
freecodecamp org,achieve reusability react components,2018-06-25,18732,256,6
alex analyst,best places find datasets projects,2023-06-13,138657,3756,80
alex analyst,functions python python beginners,2022-12-06,58636,1471,33
alex analyst,careerfoundry data analytics bootcamp review bootcamp intro free course review,2022-08-16,27436,664,127
freecodecamp org,python data analysis visualization course astronomical data,2024-01-19,113942,3277,129
freecodecamp org,build deploy ai saas reoccurring revenue next js openai stripe tailwind vercel,2023-09-18,270609,8174,305
freecodecamp org,python pygame tutorial code duck hunt game,2022-11-22,81282,2061,68
freecodecamp org,web app vulnerabilities devsecops course beginners,2021-12-14,178648,5616,73
freecodecamp org,code discord bot python host free cloud,2020-12-15,2405480,64198,3599
freecodecamp org,css grid changes everything web layouts morten rand hendriksen,2018-02-23,6042,226,10
freecodecamp org,animate jquery beau teaches javascript,2017-07-19,12310,257,10
alex analyst,sql basics tutorial beginners statement,2020-03-02,350977,6124,157
freecodecamp org,learn tailwind css course beginners,2023-01-17,539525,11813,386
freecodecamp org,code dictionary react material ui tutorial,2021-08-03,64363,1846,92
freecodecamp org,learn bootstrap sass building portfolio website full course,2021-06-09,489104,11673,673
freecodecamp org,ui ux design tutorial wireframe mockup design figma,2021-02-10,2588304,74763,1200
freecodecamp org,new year eve live coding jesse,2020-01-01,38990,810,42
freecodecamp org,run freecodecamp locally p live coding jesse,2019-06-18,18964,309,14
freecodecamp org,beat asteroids game using neural network javascript tutorial,2018-11-07,27336,609,25
freecodecamp org,history javascript timeline programming language evolution past years,2018-10-12,16301,313,20
freecodecamp org,react production server setup part live coding jesse,2017-05-16,3813,41,11
freecodecamp org,map data structure es map object beau teaches javascript,2017-04-09,41295,528,19
freecodecamp org,beau teaches javascript,2017-03-27,77373,1758,64
alex analyst,data analyst portfolio project data cleaning sql project,2021-05-25,421476,8028,870
freecodecamp org,webflow tutorial beginners code web design,2024-04-24,63363,1450,84
freecodecamp org,python online multiplayer game development tutorial,2019-03-27,351843,7760,356
freecodecamp org,easily code virtual reality web experience frame webvr,2017-09-16,55629,1161,56
freecodecamp org,big notation care,2015-09-21,39023,448,17
alex analyst,mysql vs postgresql vs microsoft sql server management tools option best,2022-05-17,140335,2951,276
alex analyst,top reasons good data analyst,2020-09-22,14691,615,82
freecodecamp org,postman api test automation beginners,2023-07-13,172941,4190,132
freecodecamp org,use google fonts shorts,2023-01-31,68558,3278,31
freecodecamp org,full stack web development beginners full course html css javascript node js mongodb,2022-11-01,2098566,51514,1058
freecodecamp org,google cloud digital leader certification course pass exam,2021-08-09,762693,11763,563
freecodecamp org,css tutorial zero hero complete course,2019-10-16,3339321,70494,2121
freecodecamp org,landed dream software job months,2018-12-13,30111,666,32
freecodecamp org,live react coding p live coding jesse,2018-08-23,4555,103,5
freecodecamp org,nextjs custom routing p live coding jesse,2018-01-16,2770,36,2
blue brown,still astounded true,2023-12-07,50183741,2294905,9830
blue brown,math channels enjoy,2018-06-27,231309,12571,481
freecodecamp org,github foundations certification course pass exam hours,2024-01-31,185340,5153,143
freecodecamp org,farm stack course fastapi react mongodb,2021-07-15,151384,3923,175
freecodecamp org,binary search,2021-07-07,76193,2355,68
freecodecamp org,clone github repository beginners,2018-05-31,108923,825,59
freecodecamp org,import export modules beau teaches javascript,2017-04-11,64119,1124,49
freecodecamp org,maths programmers sets subsets supersets examples,2016-11-19,9268,108,2
alex analyst,code analytics alex analyst show episode,2020-11-12,3849,120,81
alex analyst,top reasons lie resume,2020-09-01,12152,209,120
blue brown,prime spirals,2023-12-09,3403542,230252,1828
blue brown,backpropagation really chapter deep learning,2017-11-03,4625995,83939,1535
freecodecamp org,css artist kass moreno freecodecamp podcast,2024-04-12,25418,514,30
freecodecamp org,big notation full course,2021-08-10,556575,20996,484
freecodecamp org,depth react tutorial build hotel reservation site contentful netlify,2019-08-02,344988,7841,246
freecodecamp org,dynamodb tutorial basic operations,2018-07-27,30117,334,18
freecodecamp org,creating material design style homepage p live coding jesse,2018-01-03,4266,84,0
freecodecamp org,react production server setup live coding jesse,2017-05-15,8550,88,9
freecodecamp org,get faang dev job coding interview university creator john washam,2024-07-26,48151,700,47
freecodecamp org,stay home mom developer age freecodecamp podcast,2024-03-15,32932,811,82
freecodecamp org,ways code buzzfeed clone javascript typescript jsonserver database api node js,2023-02-08,59537,1329,70
freecodecamp org,feature toggles add software,2021-11-23,78925,1471,54
freecodecamp org,visual studio code crash course,2020-09-23,1271874,25980,481
freecodecamp org,learn react native gestures animations tutorial,2020-06-05,108008,2621,95
freecodecamp org,build tetris react gamedev tutorial react hooks,2019-08-14,167209,3581,178
freecodecamp org,amazon alexa skill development live stream day,2018-07-09,11152,129,7
freecodecamp org,gdpr means compliance,2018-05-29,2467,61,2
freecodecamp org,javascript es es es learn code bleeding edge full course,2018-05-14,299712,5898,219
freecodecamp org,basic html updates live coding jesse,2018-04-18,3205,80,4
freecodecamp org,singleton design pattern beau teaches javascript,2017-02-26,45334,523,23
alex analyst,data analyst question answer answering youtube questions,2020-07-22,4657,173,67
blue brown,hamming codes origin error correction,2020-09-04,2440720,91275,2127
blue brown,hardest problem hardest test,2017-12-08,15708864,405726,20157
blue brown,neural network chapter deep learning,2017-10-05,17365977,425796,7564
freecodecamp org,mern stack tutorial deployment beginner course,2024-09-04,93525,3429,153
freecodecamp org,full http networking course fetch rest apis javascript,2023-01-30,879412,28968,400
freecodecamp org,react net web api basic app tutorial,2023-01-03,227029,3457,99
freecodecamp org,code snake game python pygame tutorial,2021-04-08,335738,5870,299
freecodecamp org,java beginner course get started coding java,2021-03-25,147128,4001,182
freecodecamp org,learn ruby rails full course,2020-11-09,849978,14313,965
freecodecamp org,scope decorators python basics sam,2020-08-18,24022,651,11
freecodecamp org,live coding project create calculator using vue js gwen faraday,2020-07-10,29660,811,20
freecodecamp org,ionic notes app tutorial mobile app development,2018-06-11,30510,420,17
alex analyst,data analyst q livestream may livestream ask anything,2023-05-30,10240,366,21
alex analyst,cleaning data excel excel tutorials beginners,2022-03-01,551891,11497,312
alex analyst,working recruiter land first job data analyst linkedin recruiters,2020-02-14,14627,627,39
blue brown,power tower puzzle ep lockdown live math,2020-05-12,852284,18385,1149
freecodecamp org,spotify developer emma bostian talks coding hiring devs european work culture podcast,2024-08-30,35696,903,93
freecodecamp org,code chess game stockfish api javascript tutorial,2024-05-02,54465,1950,55
freecodecamp org,code google drive clone using laravel vue js complete course,2023-08-21,116239,3607,149
freecodecamp org,development large language models tutorial openai langchain agents chroma,2023-08-18,198742,4673,109
